recency,frequency,monetary_value,r_score,f_score,m_score,rfm_class,total_score,customer_title,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_class,address,postcode,state,country,property_valuation,customer_segment
41.0,8,6260.3099999999995,2,1,1,211,4,bronze,Female,77,1979-04-17,IT,Affluent Customer,0,13.0,43.128904975098926,40,4478 Banding Way,2830,NSW,Australia,3,Very Loyal
42.0,8,6198.410000000001,2,1,1,211,4,bronze,Female,79,1958-09-10,Manufacturing,Affluent Customer,1,11.0,63.72891729568046,60,9045 Kings Avenue,4153,QLD,Australia,11,Very Loyal
2.0,5,4139.25,1,2,1,121,4,silver,Female,94,1987-05-02,Financial Services,Affluent Customer,1,13.0,35.08767209557368,40,9 Barnett Street,4179,QLD,Australia,10,Very Loyal
71.0,5,985.4700000000003,3,2,4,324,9,basic,Male,66,1976-06-08,Retail,High Net Worth,1,7.0,45.98454198338794,50,6779 Melrose Way,2450,NSW,Australia,7,Evasive
119.0,3,378.15000000000015,4,4,4,444,12,basic,Male,32,1993-09-16,Financial Services,Mass Customer,0,7.0,28.711086676297445,30,42473 Sycamore Pass,3355,VIC,Australia,4,Lost
25.0,3,1152.9,2,4,4,244,10,bronze,Male,1,1998-01-10,Property,Affluent Customer,1,1.0,24.393407326276566,20,6631 Farragut Terrace,2148,NSW,Australia,6,Losing
24.0,4,2644.0299999999997,2,4,2,242,8,bronze,Female,89,1983-02-09,Property,High Net Worth,1,13.0,39.31226260735695,40,886 Rusk Pass,2321,NSW,Australia,4,High Risk
30.0,7,6291.68,2,3,1,231,6,bronze,Female,56,1998-12-12,Financial Services,Affluent Customer,1,1.0,23.473470571928427,20,11 Sage Place,4055,QLD,Australia,7,Recent
58.0,10,5090.61,3,1,1,311,5,basic,Female,46,1977-08-19,Financial Services,Affluent Customer,1,8.0,44.788076621333964,40,26049 Straubel Point,2099,NSW,Australia,11,Becoming Loyal
49.0,5,3469.0499999999997,3,2,3,323,8,basic,Male,13,1998-12-23,Health,High Net Worth,1,2.0,23.443353594851555,20,59929 West Alley,2026,NSW,Australia,10,High Risk
17.0,8,3346.58,1,1,3,113,5,silver,Female,16,1967-09-07,Entertainment,High Net Worth,0,7.0,54.7376306847302,50,94 Vernon Parkway,2762,NSW,Australia,9,Becoming Loyal
58.0,4,1464.6599999999999,3,4,4,344,11,basic,Male,60,1957-05-25,Financial Services,Affluent Customer,0,14.0,65.02394730998603,70,7 Novick Parkway,2160,NSW,Australia,5,Inactive
74.0,6,3604.1400000000003,3,3,3,333,9,basic,Female,93,1979-01-26,Manufacturing,Mass Customer,1,16.0,43.350675442665,40,02 Del Mar Center,4121,QLD,Australia,8,Evasive
265.0,1,445.2099999999999,4,4,4,444,12,basic,Male,4,1993-08-04,Health,Affluent Customer,1,3.0,28.82881667759795,30,90 East Way,2145,NSW,Australia,8,Lost
27.0,9,4888.71,2,1,1,211,4,bronze,Male,16,1985-11-24,Health,High Net Worth,0,5.0,36.522335367235655,40,2 Goodland Lane,3977,VIC,Australia,5,Very Loyal
111.0,3,753.2599999999999,4,4,4,444,12,basic,Female,3,1975-08-27,Manufacturing,Mass Customer,1,18.0,46.76758338738666,50,7 Vernon Lane,2232,NSW,Australia,10,Lost
41.0,6,2722.7200000000003,2,3,2,232,7,bronze,Female,22,1974-05-13,Manufacturing,Affluent Customer,1,20.0,48.05713758767824,50,9 Killdeer Avenue,4227,QLD,Australia,7,Average
27.0,5,2328.51,2,2,2,222,6,bronze,Male,52,1957-03-26,Manufacturing,High Net Worth,1,8.0,65.18822173040533,70,85 Hudson Street,2505,NSW,Australia,8,Recent
19.0,2,327.23,2,4,4,244,10,bronze,Female,50,1971-02-20,Financial Services,Mass Customer,1,18.0,51.282392041910704,50,6672 Butternut Avenue,3458,VIC,Australia,6,Losing
74.0,3,1644.6100000000001,3,4,4,344,11,basic,Female,29,1962-01-02,Property,High Net Worth,1,10.0,60.41604981722437,60,43491 Jenifer Street,2750,NSW,Australia,7,Inactive
22.0,7,3905.419999999999,2,3,3,233,8,bronze,Male,98,1981-10-17,Financial Services,Mass Customer,0,16.0,40.626457970711435,40,47 Chinook Road,4421,QLD,Australia,2,High Risk
21.0,3,2743.5600000000004,2,4,2,242,8,bronze,Female,94,1992-05-27,Health,Affluent Customer,0,4.0,30.01706831863096,30,3468 Rigney Place,3505,VIC,Australia,1,High Risk
85.0,4,2129.0699999999997,3,4,2,342,9,basic,Male,35,1959-05-13,Financial Services,Mass Customer,1,13.0,63.058130078968276,60,681 Butterfield Lane,2233,NSW,Australia,9,Evasive
94.0,8,4651.259999999999,4,1,1,411,6,basic,Male,80,1995-11-07,Argiculture,Affluent Customer,0,7.0,26.570043396832432,30,48 Laurel Parkway,4017,QLD,Australia,5,Recent
59.0,6,3821.2699999999995,3,3,3,333,9,basic,Female,20,1974-08-26,Financial Services,Mass Customer,0,14.0,47.769657351944446,50,9115 Mockingbird Crossing,2145,NSW,Australia,6,Evasive
54.0,7,3538.42,3,3,3,333,9,basic,Female,38,1981-01-29,Health,Mass Customer,0,12.0,41.341051699535434,40,2 Michigan Parkway,3006,VIC,Australia,5,Evasive
287.0,3,1041.01,4,4,4,444,12,basic,Female,3,1998-08-18,Retail,High Net Worth,1,4.0,23.791067784739095,20,24 Hermina Alley,2262,NSW,Australia,6,Lost
208.0,3,3512.1000000000004,4,4,3,443,11,basic,Female,45,1988-04-02,Health,Affluent Customer,0,19.0,34.16773534122554,30,82237 Dapin Court,4570,QLD,Australia,4,Inactive
49.0,8,3121.7000000000003,3,1,3,313,7,basic,Female,10,1955-07-22,Entertainment,Mass Customer,0,11.0,66.86655872568929,70,1 Basil Street,4037,QLD,Australia,8,Average
40.0,5,2168.4,2,2,2,222,6,bronze,Male,45,1976-07-16,Property,Affluent Customer,1,9.0,45.880501517122376,50,60650 Mcbride Point,3918,VIC,Australia,7,Recent
168.0,4,1425.2700000000002,4,4,4,444,12,basic,Female,12,1956-03-09,Manufacturing,High Net Worth,0,9.0,66.23410220707494,70,81 Lien Drive,3216,VIC,Australia,3,Lost
21.0,4,2114.24,2,4,2,242,8,bronze,Female,76,1959-04-10,Financial Services,Affluent Customer,1,7.0,63.1484810101989,60,37353 Alpine Circle,2214,NSW,Australia,8,High Risk
57.0,6,1719.1599999999999,3,3,4,334,10,basic,Male,48,1986-09-09,Manufacturing,Mass Customer,0,18.0,35.731080242215974,40,501 Reindahl Alley,2069,NSW,Australia,12,Losing
80.0,6,3649.92,3,3,3,333,9,basic,Female,75,1979-10-02,Health,Affluent Customer,0,16.0,42.66893659792486,40,0 Mifflin Alley,4818,QLD,Australia,5,Evasive
1.0,3,2123.71,1,4,2,142,7,silver,Male,0,1968-04-16,Manufacturing,Affluent Customer,1,13.0,54.129815329178754,50,261 Mosinee Avenue,2335,NSW,Australia,5,Average
141.0,3,2411.83,4,4,2,442,10,basic,Female,96,1978-09-14,Retail,Mass Customer,1,14.0,43.71755498160146,40,9 Washington Drive,3079,VIC,Australia,9,Losing
32.0,2,736.73,2,4,4,244,10,bronze,Female,0,1960-01-11,Property,High Net Worth,1,8.0,62.39281867627007,60,48 Straubel Court,2400,NSW,Australia,1,Losing
31.0,12,6128.3,2,1,1,211,4,bronze,Male,4,1969-07-25,Manufacturing,High Net Worth,1,16.0,52.856688570929094,50,70 Old Gate Avenue,3043,VIC,Australia,7,Very Loyal
17.0,4,1454.3900000000003,1,4,4,144,9,silver,Male,45,1975-02-23,Financial Services,High Net Worth,0,10.0,47.27409618367953,50,40062 Steensland Center,3977,VIC,Australia,6,Evasive
63.0,5,1796.0,3,2,4,324,9,basic,Male,97,1972-05-10,Manufacturing,Mass Customer,0,5.0,50.06402342380082,50,259 Homewood Pass,2092,NSW,Australia,10,Evasive
74.0,7,3320.78,3,3,3,333,9,basic,Female,11,1980-04-21,Argiculture,Mass Customer,0,3.0,42.11587938251318,40,863 Crescent Oaks Hill,4215,QLD,Australia,1,Evasive
29.0,7,4957.3,2,3,1,231,6,bronze,Female,17,1995-01-20,Retail,High Net Worth,1,1.0,27.366774335866086,30,97 Randy Junction,2040,NSW,Australia,12,Recent
51.0,8,3914.5,3,1,3,313,7,basic,Female,33,1996-05-23,Manufacturing,Mass Customer,0,1.0,26.027937809448705,30,047 Northfield Trail,3127,VIC,Australia,12,Average
112.0,5,2057.46,4,2,2,422,8,basic,Female,7,1996-11-11,Financial Services,Mass Customer,0,5.0,25.557017804246684,30,0132 Merrick Way,2770,NSW,Australia,9,High Risk
124.0,3,1074.88,4,4,4,444,12,basic,Male,72,1992-06-26,Telecommunications,High Net Worth,0,7.0,29.934931108421306,30,9248 Ludington Circle,2714,NSW,Australia,1,Lost
15.0,7,2338.4500000000003,1,3,2,132,6,silver,Male,68,1959-08-19,Property,High Net Worth,0,19.0,62.7898151922834,60,81 Forest Dale Center,3555,VIC,Australia,3,Recent
84.0,6,1783.37,3,3,4,334,10,basic,Female,28,1959-02-08,Manufacturing,Affluent Customer,1,13.0,63.31549333762519,60,90 2nd Lane,2768,NSW,Australia,10,Losing
3.0,5,2318.8900000000003,1,2,2,122,5,silver,Female,36,1955-10-21,Health,Affluent Customer,0,18.0,66.61740918805333,70,8718 Warner Avenue,2148,NSW,Australia,8,Becoming Loyal
143.0,2,1458.6999999999998,4,4,4,444,12,basic,Male,92,1992-07-11,Health,Affluent Customer,1,5.0,29.893862503316477,30,4 Mallory Hill,2880,NSW,Australia,1,Lost
169.0,3,1460.9999999999998,4,4,4,444,12,basic,Female,28,1978-02-26,Retail,Mass Customer,0,15.0,44.26513638299916,40,29180 American Ash Circle,2560,NSW,Australia,9,Lost
64.0,5,4193.32,3,2,1,321,6,basic,Male,27,1977-10-13,Entertainment,Mass Customer,0,15.0,44.637491735949595,40,6471 Meadow Valley Court,2097,NSW,Australia,11,Recent
52.0,6,3881.7799999999997,3,3,3,333,9,basic,Female,63,1974-03-21,Retail,High Net Worth,0,7.0,48.20224665904863,50,9 Waxwing Pass,2008,NSW,Australia,11,Evasive
17.0,6,5378.6,1,3,1,131,5,silver,Male,38,1967-02-09,Argiculture,High Net Worth,0,11.0,55.31259115619779,60,40 Rigney Street,2200,NSW,Australia,8,Becoming Loyal
35.0,4,1465.1599999999999,2,4,4,244,10,bronze,Male,81,1980-09-21,Health,Mass Customer,1,13.0,41.69697961044394,40,7035 Crest Line Place,3101,VIC,Australia,11,Losing
75.0,4,1502.68,3,4,4,344,11,basic,Female,90,1984-04-21,Health,Mass Customer,1,2.0,38.11579724530297,40,9129 Gale Court,4226,QLD,Australia,8,Inactive
35.0,5,3371.4800000000005,2,2,3,223,7,bronze,Female,79,1987-02-06,Argiculture,Mass Customer,1,21.0,35.3203941911677,40,71109 Vernon Way,3350,VIC,Australia,4,Average
153.0,6,2557.6200000000003,4,3,2,432,9,basic,Female,18,1972-07-17,Health,Affluent Customer,0,9.0,49.8778457473256,50,883 Almo Terrace,3977,VIC,Australia,6,Evasive
95.0,3,1988.7599999999998,4,4,2,442,10,basic,Male,55,1980-07-29,Property,Mass Customer,1,5.0,41.84482658882132,40,987 Victoria Trail,4006,QLD,Australia,8,Losing
29.0,10,4169.830000000001,2,1,1,211,4,bronze,Male,74,1998-10-11,Retail,High Net Worth,0,1.0,23.643220806361715,20,7037 North Park,2484,NSW,Australia,6,Very Loyal
35.0,8,4473.32,2,1,1,211,4,bronze,Female,66,1965-10-07,Health,Mass Customer,0,19.0,56.65416558962215,60,9574 David Lane,3218,VIC,Australia,8,Very Loyal
129.0,5,5154.68,4,2,1,421,7,basic,Male,50,1966-09-28,Retail,Affluent Customer,0,9.0,55.67947069513425,60,38 Valley Edge Plaza,3095,VIC,Australia,10,Average
177.0,1,1305.25,4,4,4,444,12,basic,Male,96,1974-03-26,Telecommunications,Mass Customer,1,18.0,48.18855712401369,50,004 Gulseth Junction,2619,NSW,Australia,8,Lost
104.0,6,3344.13,4,3,3,433,10,basic,Female,82,1994-12-21,Manufacturing,Mass Customer,0,1.0,27.448911546075742,30,503 Clove Crossing,4306,QLD,Australia,4,Losing
55.0,2,35.739999999999995,3,4,4,344,11,basic,Female,15,1979-11-26,Manufacturing,Mass Customer,1,13.0,42.51835171254049,40,5 Derek Pass,2090,NSW,Australia,10,Inactive
121.0,6,5688.289999999999,4,3,1,431,8,basic,Female,77,1992-07-19,Financial Services,High Net Worth,1,8.0,29.87195924726057,30,3417 Huxley Pass,3355,VIC,Australia,2,High Risk
36.0,4,2713.7200000000003,2,4,2,242,8,bronze,Female,44,1963-08-22,Financial Services,High Net Worth,1,7.0,58.78151933405223,60,09 Grim Lane,3752,VIC,Australia,4,High Risk
34.0,4,279.77999999999986,2,4,4,244,10,bronze,Male,11,1977-09-25,Health,Affluent Customer,1,8.0,44.686774062075386,40,31953 Dixon Way,2580,NSW,Australia,4,Losing
35.0,8,4008.76,2,1,3,213,6,bronze,Male,42,1979-03-19,Health,Mass Customer,0,3.0,43.2083042783016,40,463 Rowland Drive,2066,NSW,Australia,9,Recent
14.0,6,3131.5100000000007,1,3,3,133,7,silver,Male,81,1957-02-25,Financial Services,Affluent Customer,1,7.0,65.267621033608,70,953 Del Sol Point,3630,VIC,Australia,4,Average
34.0,7,4735.67,2,3,1,231,6,bronze,Female,83,1974-02-16,Telecommunications,High Net Worth,0,14.0,48.29259759027926,50,10055 Old Shore Lane,3630,VIC,Australia,1,Recent
39.0,7,1796.2899999999997,2,3,4,234,9,bronze,Female,71,1973-10-27,Health,High Net Worth,0,5.0,48.599243175061964,50,018 Porter Court,3631,VIC,Australia,6,Evasive
49.0,5,2878.73,3,2,3,323,8,basic,Female,20,1995-06-02,Manufacturing,High Net Worth,0,5.0,27.002632703936616,30,67 Elka Court,3630,VIC,Australia,3,High Risk
159.0,2,273.70000000000005,4,4,4,444,12,basic,Female,53,1974-04-22,Telecommunications,High Net Worth,0,20.0,48.114633634825,50,5086 Meadow Ridge Circle,3350,VIC,Australia,7,Lost
29.0,6,4438.47,2,3,1,231,6,bronze,Male,63,1964-05-04,Manufacturing,High Net Worth,0,8.0,58.08061514026317,60,66 Talmadge Terrace,3630,VIC,Australia,1,Recent
59.0,4,2224.75,3,4,2,342,9,basic,Female,97,1980-09-25,Health,Affluent Customer,1,13.0,41.686027982415986,40,09356 Badeau Drive,3630,VIC,Australia,1,Evasive
72.0,5,4225.77,3,2,1,321,6,basic,Male,18,1981-03-10,Manufacturing,Mass Customer,1,5.0,41.23153541925589,40,1032 Killdeer Place,3631,VIC,Australia,3,Recent
107.0,1,198.22000000000003,4,4,4,444,12,basic,Male,67,1971-04-13,Manufacturing,Affluent Customer,1,4.0,51.1400208775473,50,91 Ilene Parkway,3630,VIC,Australia,1,Lost
45.0,7,4768.85,2,3,1,231,6,bronze,Female,17,1998-06-02,Health,Mass Customer,1,2.0,24.00188662427721,20,5015 Pawling Park,2525,NSW,Australia,9,Recent
85.0,5,1410.5300000000004,3,2,4,324,9,basic,Female,70,1958-03-07,Financial Services,Affluent Customer,0,16.0,64.2409059059873,60,5701 Sugar Court,2880,NSW,Australia,1,Evasive
73.0,7,5050.26,3,3,1,331,7,basic,Male,25,1987-06-16,Manufacturing,Mass Customer,0,21.0,34.964466280259195,30,7 Melrose Circle,4017,QLD,Australia,5,Average
36.0,4,3592.5,2,4,3,243,9,bronze,Female,16,2002-01-01,Retail,Affluent Customer,0,1.0,20.417966352129252,20,23 Village Way,4215,QLD,Australia,9,Evasive
37.0,5,4274.880000000001,2,2,1,221,5,bronze,Female,16,1971-11-27,Manufacturing,Affluent Customer,1,19.0,50.515778079953925,50,834 Pierstorff Lane,4228,QLD,Australia,10,Becoming Loyal
45.0,6,3140.01,2,3,3,233,8,bronze,Male,64,1997-10-28,Property,Mass Customer,1,5.0,24.596012444793715,20,974 Fisk Alley,3977,VIC,Australia,4,High Risk
59.0,6,3142.7499999999995,3,3,3,333,9,basic,Male,11,1986-10-21,Property,High Net Worth,1,7.0,35.61608814792246,40,531 Springview Lane,3101,VIC,Australia,10,Evasive
17.0,4,2812.1099999999997,1,4,3,143,8,silver,Male,20,1998-09-26,Financial Services,Mass Customer,1,3.0,23.684289411466544,20,2 Nova Street,4228,QLD,Australia,8,High Risk
5.0,6,4704.92,1,3,1,131,5,silver,Male,66,1966-10-30,Financial Services,Mass Customer,1,19.0,55.59185767091061,60,3242 Arizona Junction,4101,QLD,Australia,10,Becoming Loyal
53.0,3,2611.15,3,4,2,342,9,basic,Female,43,1999-01-09,Retail,Mass Customer,1,4.0,23.39680917573275,20,4 Delaware Terrace,3804,VIC,Australia,8,Evasive
144.0,2,969.6199999999999,4,4,4,444,12,basic,Male,22,1993-04-13,Retail,Mass Customer,1,4.0,29.138200169387652,30,1913 Magdeline Point,2022,NSW,Australia,12,Lost
78.0,5,3135.3399999999997,3,2,3,323,8,basic,Female,91,1984-07-09,Financial Services,Affluent Customer,1,13.0,37.89950259175088,40,84 Main Lane,3149,VIC,Australia,10,High Risk
6.0,4,2513.7799999999997,1,4,2,142,7,silver,Female,98,1960-04-19,Financial Services,High Net Worth,1,9.0,62.1217658825782,60,9 Lake View Avenue,3178,VIC,Australia,9,Average
81.0,11,3887.0699999999997,3,1,3,313,7,basic,Female,57,1978-06-28,Retail,High Net Worth,1,13.0,43.93111172814656,40,015 Fulton Pass,4568,QLD,Australia,8,Average
13.0,9,5077.97,1,1,1,111,3,gold,Female,52,1963-03-19,Financial Services,Mass Customer,1,17.0,59.20863282714243,60,00 Marcy Crossing,3115,VIC,Australia,9,Platinum
53.0,12,7161.99,3,1,1,311,5,basic,Male,40,1985-01-13,Manufacturing,Affluent Customer,0,14.0,37.38477607443704,40,0991 Commercial Road,4300,QLD,Australia,5,Becoming Loyal
66.0,5,4460.120000000001,3,2,1,321,6,basic,Female,49,1989-02-15,Health,Mass Customer,0,16.0,33.294343005996204,30,01268 Stuart Hill,2145,NSW,Australia,10,Recent
28.0,5,3280.6099999999997,2,2,3,223,7,bronze,Female,72,1979-08-10,Manufacturing,Mass Customer,0,18.0,42.81404566929525,40,25139 Rockefeller Center,4350,QLD,Australia,2,Average
44.0,6,2842.4700000000003,2,3,3,233,8,bronze,Female,54,1966-07-10,Manufacturing,Mass Customer,0,12.0,55.89850325569333,60,159 Graceland Terrace,4343,QLD,Australia,1,High Risk
48.0,3,2355.76,3,4,2,342,9,basic,Male,59,1993-12-22,Health,High Net Worth,1,7.0,28.445509696619556,30,0522 Nelson Crossing,4304,QLD,Australia,3,Evasive
152.0,5,600.7599999999998,4,2,4,424,10,basic,Male,25,1994-03-01,Financial Services,Affluent Customer,0,8.0,28.25659411313735,30,90609 Charing Cross Lane,2250,NSW,Australia,7,Losing
46.0,4,1437.54,3,4,4,344,11,basic,Male,79,1978-03-21,Financial Services,Affluent Customer,1,11.0,44.20216452183843,40,360 Troy Parkway,3223,VIC,Australia,6,Inactive
53.0,5,2715.29,3,2,2,322,7,basic,Male,97,1976-12-07,Health,Mass Customer,1,16.0,45.48624290811603,50,08475 Shoshone Park,3116,VIC,Australia,9,Average
16.0,7,3627.4799999999996,1,3,3,133,7,silver,Female,30,1988-03-01,Manufacturing,Mass Customer,1,6.0,34.25534836544917,30,44778 Bellgrove Crossing,3205,VIC,Australia,10,Average
9.0,4,4564.9,1,4,1,141,6,silver,Male,63,1985-05-03,Entertainment,High Net Worth,0,18.0,37.083606303668304,40,69444 Mccormick Junction,2539,NSW,Australia,9,Recent
24.0,3,1690.96,2,4,4,244,10,bronze,Female,14,1965-12-21,Manufacturing,Affluent Customer,0,16.0,56.448822564098016,60,64 Macpherson Junction,2208,NSW,Australia,11,Losing
161.0,3,3183.53,4,4,3,443,11,basic,Female,27,1980-03-25,Manufacturing,Mass Customer,1,20.0,42.18980287170187,40,386 Jay Junction,4218,QLD,Australia,3,Inactive
67.0,4,2585.1499999999996,3,4,2,342,9,basic,Male,72,1992-05-24,Health,Mass Customer,1,2.0,30.025282039651927,30,496 Summit Road,2120,NSW,Australia,10,Evasive
212.0,3,1959.79,4,4,2,442,10,basic,Male,2,1988-04-30,Property,High Net Worth,0,13.0,34.09107394502986,30,54970 Veith Hill,4125,QLD,Australia,7,Losing
78.0,4,1322.2199999999998,3,4,4,344,11,basic,Male,44,1966-08-05,Manufacturing,Mass Customer,1,16.0,55.82731767351163,60,33477 Trailsway Park,4818,QLD,Australia,5,Inactive
121.0,5,2178.83,4,2,2,422,8,basic,Male,50,1964-01-06,Retail,High Net Worth,1,12.0,58.4064260740948,60,92 Schlimgen Hill,3023,VIC,Australia,8,High Risk
112.0,1,309.80999999999995,4,4,4,444,12,basic,Male,64,1966-06-22,Retail,High Net Worth,0,14.0,55.94778558181912,60,3 Talisman Court,3204,VIC,Australia,11,Lost
151.0,1,356.5,4,4,4,444,12,basic,Male,63,1986-06-03,Health,Mass Customer,1,8.0,35.99939512890085,40,6505 Fieldstone Alley,4037,QLD,Australia,8,Lost
8.0,5,2276.8999999999996,1,2,2,122,5,silver,Female,7,1957-12-19,IT,Affluent Customer,0,20.0,64.45446265253241,60,5 1st Park,2285,NSW,Australia,6,Becoming Loyal
4.0,3,1203.34,1,4,4,144,9,silver,Female,5,1990-01-17,Property,Mass Customer,0,9.0,32.37440625164807,30,83 American Ash Drive,2261,NSW,Australia,8,Evasive
19.0,7,3707.24,2,3,3,233,8,bronze,Female,48,1963-04-11,Financial Services,Mass Customer,1,10.0,59.1456609659817,60,94 Twin Pines Trail,2567,NSW,Australia,8,High Risk
31.0,4,651.6399999999999,2,4,4,244,10,bronze,Male,99,1977-04-20,Property,High Net Worth,1,10.0,45.119363369179574,50,034 Eagan Avenue,2560,NSW,Australia,6,Losing
92.0,4,2113.9,4,4,2,442,10,basic,Male,82,1966-04-19,Financial Services,Mass Customer,1,10.0,56.12301163026638,60,3 Mariners Cove Terrace,3108,VIC,Australia,10,Losing
69.0,3,1315.7600000000002,3,4,4,344,11,basic,Male,30,1996-03-16,Health,Affluent Customer,0,5.0,26.214115485923923,30,2 Raven Way,3106,VIC,Australia,10,Inactive
74.0,9,5853.82,3,1,1,311,5,basic,Male,59,1978-01-19,Health,Affluent Customer,0,17.0,44.369176849264726,40,366 Hovde Park,2566,NSW,Australia,8,Becoming Loyal
172.0,3,398.42999999999995,4,4,4,444,12,basic,Female,47,2000-01-11,Health,Mass Customer,0,1.0,22.39199730416797,20,2 Straubel Lane,2477,NSW,Australia,6,Lost
23.0,7,3574.3100000000004,2,3,3,233,8,bronze,Female,13,1986-11-28,Manufacturing,Mass Customer,0,5.0,35.512047681656895,40,0 Butterfield Junction,2340,NSW,Australia,5,High Risk
11.0,8,3960.56,1,1,3,113,5,silver,Male,3,1958-12-28,Property,Affluent Customer,1,16.0,63.43048543191871,60,7174 Thackeray Point,2153,NSW,Australia,10,Becoming Loyal
5.0,9,4585.400000000001,1,1,1,111,3,gold,Male,33,1978-03-29,Health,Mass Customer,1,16.0,44.18026126578251,40,29 Portage Street,4070,QLD,Australia,7,Platinum
62.0,3,3275.66,3,4,3,343,10,basic,Male,6,1959-03-24,Argiculture,High Net Worth,1,5.0,63.1950254293177,60,533 Ramsey Center,4507,QLD,Australia,5,Losing
47.0,6,2605.09,3,3,2,332,8,basic,Male,93,1993-03-04,Financial Services,Mass Customer,1,7.0,29.24771644966719,30,694 Northwestern Court,2155,NSW,Australia,10,High Risk
0.0,4,4609.139999999999,1,4,1,141,6,silver,Female,50,1986-07-15,Retail,Affluent Customer,1,3.0,35.88440303460733,40,4 Huxley Alley,4070,QLD,Australia,8,Recent
60.0,4,831.6700000000001,3,4,4,344,11,basic,Female,2,1957-11-07,Manufacturing,Mass Customer,0,16.0,64.56945474682593,60,24 Corben Terrace,2164,NSW,Australia,8,Inactive
54.0,5,2500.26,3,2,2,322,7,basic,Female,23,1979-03-05,Telecommunications,High Net Worth,0,3.0,43.246634976399434,40,99 Eastlawn Way,2360,NSW,Australia,1,Average
55.0,7,4068.2300000000005,3,3,3,333,9,basic,Female,35,1992-03-15,Retail,Affluent Customer,1,10.0,30.21693553014112,30,0866 Pennsylvania Junction,3181,VIC,Australia,10,Evasive
81.0,10,4842.520000000001,3,1,1,311,5,basic,Male,93,1978-12-27,Health,Affluent Customer,1,12.0,43.43281265287465,40,22774 Pennsylvania Hill,2262,NSW,Australia,6,Becoming Loyal
36.0,5,3458.15,2,2,3,223,7,bronze,Female,99,1958-12-19,Retail,Mass Customer,0,17.0,63.45512659498161,60,9 Merrick Plaza,3138,VIC,Australia,8,Average
70.0,5,4351.82,3,2,1,321,6,basic,Male,87,1993-12-19,Manufacturing,Mass Customer,1,4.0,28.453723417640525,30,52593 Iowa Place,2529,NSW,Australia,8,Recent
