recency,frequency,monetary_value,r_score,f_score,m_score,rfm_class,total_score,customer_title,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_class,address,postcode,state,country,property_valuation,customer_segment
20.0,8,2551.05,2,1,2,212,5,bronze,Female,93,1976-06-26,Financial Services,Affluent Customer,0,14.0,45.93525965726215,50,038 North Court,2333,NSW,Australia,3,Becoming Loyal
37.0,8,2724.52,2,1,2,212,5,bronze,Female,7,1975-04-29,Financial Services,Mass Customer,1,16.0,47.09613222822528,50,0534 Bartelt Trail,2760,NSW,Australia,8,Becoming Loyal
30.0,8,2781.3599999999997,2,1,2,212,5,bronze,Male,39,1973-07-31,Argiculture,Mass Customer,1,17.0,48.84017899167696,50,8 Grayhawk Circle,2089,NSW,Australia,10,Becoming Loyal
30.0,8,3743.7999999999997,2,1,3,213,6,bronze,Male,81,1979-05-05,Health,Mass Customer,0,17.0,43.079622648973135,40,8 Superior Hill,2153,NSW,Australia,10,Recent
40.0,8,3067.58,2,1,3,213,6,bronze,Male,58,2001-12-08,Telecommunications,Mass Customer,0,1.0,20.483676120296977,20,42829 Charing Cross Road,3107,VIC,Australia,8,Recent
24.0,10,2925.42,2,1,3,213,6,bronze,Female,45,1960-07-03,Retail,Mass Customer,0,18.0,61.916422857054066,60,3007 Summer Ridge Street,4511,QLD,Australia,7,Recent
25.0,8,3812.53,2,1,3,213,6,bronze,Male,99,1971-07-07,Financial Services,Mass Customer,0,7.0,50.90729878195328,50,53 Anthes Point,4341,QLD,Australia,2,Recent
22.0,9,3980.04,2,1,3,213,6,bronze,Female,20,1959-07-11,Health,Affluent Customer,0,14.0,62.89659356555595,60,75 Duke Plaza,2147,NSW,Australia,9,Recent
41.0,8,3855.9300000000003,2,1,3,213,6,bronze,Male,23,1997-10-15,Manufacturing,Mass Customer,0,2.0,24.631605235884567,20,83 Luster Drive,2848,NSW,Australia,1,Recent
44.0,8,3802.55,2,1,3,213,6,bronze,Female,0,1985-04-09,Manufacturing,Mass Customer,1,5.0,37.149316071836026,40,3897 Oxford Pass,3350,VIC,Australia,5,Recent
20.0,11,3361.84,2,1,3,213,6,bronze,Female,0,1996-10-24,Manufacturing,Mass Customer,0,5.0,25.606300130372475,30,332 Summerview Park,3000,VIC,Australia,8,Recent
31.0,10,3823.38,2,1,3,213,6,bronze,Male,14,1990-11-21,Property,Mass Customer,1,7.0,31.531130893495607,30,4 Glendale Crossing,3148,VIC,Australia,10,Recent
34.0,9,3570.0099999999998,2,1,3,213,6,bronze,Female,51,1994-11-26,Health,Mass Customer,1,4.0,27.517359221250455,30,220 American Ash Road,4022,QLD,Australia,6,Recent
19.0,9,2910.2000000000003,2,1,3,213,6,bronze,Female,30,1979-03-04,Financial Services,Mass Customer,1,10.0,43.24937288340642,40,5772 Ridgeway Place,3066,VIC,Australia,10,Recent
19.0,9,3005.6299999999997,2,1,3,213,6,bronze,Male,38,2000-01-08,Manufacturing,Affluent Customer,1,1.0,22.400211025188934,20,7929 Grasskamp Trail,2119,NSW,Australia,11,Recent
38.0,9,3286.01,2,1,3,213,6,bronze,Male,36,1992-11-04,Manufacturing,High Net Worth,0,7.0,29.576265290505813,30,3 Roth Place,2449,NSW,Australia,2,Recent
42.0,13,3254.5299999999997,2,1,3,213,6,bronze,Female,36,1973-11-02,Health,Mass Customer,1,17.0,48.582815733020034,50,81856 Express Lane,2299,NSW,Australia,6,Recent
36.0,8,2944.09,2,1,3,213,6,bronze,Female,26,1974-04-13,Argiculture,Mass Customer,0,13.0,48.1392747978879,50,45314 Pepper Wood Junction,2251,NSW,Australia,6,Recent
37.0,8,3461.65,2,1,3,213,6,bronze,Male,87,1961-04-07,Health,Mass Customer,1,5.0,61.155284709111264,60,70416 Becker Court,2099,NSW,Australia,10,Recent
44.0,8,3203.16,2,1,3,213,6,bronze,Female,99,1985-08-01,Financial Services,Affluent Customer,1,9.0,36.837194673039335,40,8 Hansons Street,3076,VIC,Australia,7,Recent
22.0,8,3445.49,2,1,3,213,6,bronze,Female,70,1955-11-06,Health,Mass Customer,1,18.0,66.57360267594152,70,75106 Oriole Junction,2030,NSW,Australia,12,Recent
41.0,8,3512.0299999999997,2,1,3,213,6,bronze,Female,18,1977-05-25,Property,Mass Customer,0,19.0,45.02353662393497,50,55433 Schmedeman Lane,2263,NSW,Australia,8,Recent
35.0,9,3974.8100000000004,2,1,3,213,6,bronze,Female,66,1963-12-11,Telecommunications,Affluent Customer,1,18.0,58.4776116562765,60,4262 Melvin Avenue,2759,NSW,Australia,8,Recent
23.0,8,3531.5699999999997,2,1,3,213,6,bronze,Male,9,1976-09-25,Telecommunications,Mass Customer,1,9.0,45.68611011962619,50,92610 Sutherland Place,3140,VIC,Australia,8,Recent
35.0,8,4008.76,2,1,3,213,6,bronze,Male,42,1979-03-19,Health,Mass Customer,0,3.0,43.2083042783016,40,463 Rowland Drive,2066,NSW,Australia,9,Recent
38.0,8,3092.6200000000003,2,1,3,213,6,bronze,Female,54,1987-11-01,Manufacturing,High Net Worth,1,20.0,34.58663511329478,30,446 Warrior Pass,4740,QLD,Australia,5,Recent
43.0,11,3521.2899999999995,2,1,3,213,6,bronze,Female,26,1959-03-11,Health,High Net Worth,1,19.0,63.23061822040855,60,0672 Mitchell Terrace,4161,QLD,Australia,5,Recent
23.0,10,3993.7100000000005,2,1,3,213,6,bronze,Female,81,1974-12-03,Financial Services,Mass Customer,0,19.0,47.49860455825259,50,0 Pearson Crossing,4405,QLD,Australia,1,Recent
24.0,8,3977.81,2,1,3,213,6,bronze,Male,19,1992-04-11,Retail,Affluent Customer,1,10.0,30.14301204095243,30,2639 Brown Road,3910,VIC,Australia,7,Recent
40.0,8,3751.75,2,1,3,213,6,bronze,Male,84,1985-06-15,Retail,Mass Customer,1,2.0,36.965876302367796,40,2 East Circle,2716,NSW,Australia,1,Recent
44.0,9,3924.11,2,1,3,213,6,bronze,Female,43,1970-04-12,Health,High Net Worth,0,10.0,52.142094842105095,50,7169 North Lane,2023,NSW,Australia,9,Recent
39.0,9,4090.05,2,1,3,213,6,bronze,Female,6,1974-03-04,Manufacturing,Mass Customer,1,5.0,48.248791078167436,50,78 Rockefeller Park,2159,NSW,Australia,10,Recent
37.0,12,4108.599999999999,2,1,3,213,6,bronze,Female,25,1989-11-09,Financial Services,High Net Worth,0,4.0,32.563321835130274,30,82520 Mifflin Drive,2333,NSW,Australia,5,Recent
20.0,8,3200.15,2,1,3,213,6,bronze,Female,27,1962-08-25,Retail,High Net Worth,1,5.0,59.77264167058207,60,706 Anniversary Alley,3064,VIC,Australia,3,Recent
20.0,8,3501.3700000000003,2,1,3,213,6,bronze,Female,26,1967-07-04,Financial Services,Affluent Customer,1,17.0,54.91559464018445,50,18 Elgar Park,2166,NSW,Australia,9,Recent
20.0,8,2952.0099999999998,2,1,3,213,6,bronze,Male,13,1961-06-27,Financial Services,High Net Worth,0,12.0,60.9335142415452,60,62215 Delaware Plaza,4118,QLD,Australia,3,Recent
27.0,9,3174.16,2,1,3,213,6,bronze,Female,63,1991-02-28,Manufacturing,High Net Worth,0,9.0,31.260078099803742,30,25503 Evergreen Drive,4300,QLD,Australia,5,Recent
26.0,8,3635.04,2,1,3,213,6,bronze,Male,18,1974-03-07,Property,High Net Worth,1,11.0,48.24057735714647,50,4263 Hanson Place,2021,NSW,Australia,11,Recent
20.0,8,3543.2000000000003,2,1,3,213,6,bronze,Male,46,1973-05-26,Manufacturing,High Net Worth,1,7.0,49.0208808541382,50,638 Thackeray Junction,4178,QLD,Australia,3,Recent
34.0,8,2838.7200000000003,2,1,3,213,6,bronze,Male,79,2000-09-24,Health,Mass Customer,0,1.0,21.68835520337192,20,036 Kedzie Terrace,2163,NSW,Australia,9,Recent
36.0,8,1676.43,2,1,4,214,7,bronze,Male,53,1975-08-10,Health,High Net Worth,0,15.0,46.81412780650546,50,000 Jana Hill,3170,VIC,Australia,9,Average
44.0,5,4754.2,2,2,1,221,5,bronze,Female,6,1969-10-05,Retail,Affluent Customer,1,10.0,52.65955926642592,50,83007 Bartillon Lane,2830,NSW,Australia,4,Becoming Loyal
22.0,5,4348.5,2,2,1,221,5,bronze,Female,88,1985-11-19,Manufacturing,Affluent Customer,1,17.0,36.536024902270604,40,67104 Bunting Crossing,2043,NSW,Australia,9,Becoming Loyal
28.0,5,4337.3099999999995,2,2,1,221,5,bronze,Female,63,1989-06-16,Financial Services,Mass Customer,1,7.0,32.963056258150594,30,46523 Mcbride Circle,3161,VIC,Australia,9,Becoming Loyal
37.0,5,4274.880000000001,2,2,1,221,5,bronze,Female,16,1971-11-27,Manufacturing,Affluent Customer,1,19.0,50.515778079953925,50,834 Pierstorff Lane,4228,QLD,Australia,10,Becoming Loyal
23.0,5,5155.91,2,2,1,221,5,bronze,Male,29,1971-11-11,Health,High Net Worth,1,6.0,50.55958459206574,50,884 Surrey Pass,3912,VIC,Australia,7,Becoming Loyal
43.0,5,4549.2,2,2,1,221,5,bronze,Male,46,2002-03-11,Argiculture,High Net Worth,0,1.0,20.229050768647046,20,163 Straubel Trail,2217,NSW,Australia,10,Becoming Loyal
24.0,5,5935.449999999999,2,2,1,221,5,bronze,Male,67,1986-10-10,Manufacturing,Mass Customer,1,16.0,35.646205124999334,40,6354 Briar Crest Road,2022,NSW,Australia,12,Becoming Loyal
29.0,5,4339.76,2,2,1,221,5,bronze,Male,21,1971-09-28,Retail,Mass Customer,1,9.0,50.68005250037323,50,9632 Katie Avenue,4161,QLD,Australia,7,Becoming Loyal
37.0,5,4449.53,2,2,1,221,5,bronze,Female,80,1981-02-24,Health,Mass Customer,1,12.0,41.26986611735373,40,20198 Hansons Plaza,2340,NSW,Australia,2,Becoming Loyal
33.0,5,4541.839999999999,2,2,1,221,5,bronze,Male,98,1960-05-15,Manufacturing,Mass Customer,1,11.0,62.050580300396504,60,38759 Butterfield Avenue,4305,QLD,Australia,2,Becoming Loyal
21.0,5,4416.71,2,2,1,221,5,bronze,Female,96,1957-03-03,Health,High Net Worth,0,17.0,65.25119359156606,70,785 Crest Line Hill,3634,VIC,Australia,1,Becoming Loyal
29.0,5,4177.32,2,2,1,221,5,bronze,Male,47,1982-04-05,Financial Services,Affluent Customer,1,10.0,40.16101377952339,40,48 Rockefeller Court,3786,VIC,Australia,8,Becoming Loyal
37.0,5,4256.32,2,2,1,221,5,bronze,Male,6,1967-07-12,IT,Affluent Customer,0,19.0,54.893691384128545,50,4517 Colorado Place,2210,NSW,Australia,10,Becoming Loyal
41.0,5,2459.7599999999998,2,2,2,222,6,bronze,Female,82,1983-11-01,Health,High Net Worth,1,15.0,38.586717250505,40,25 Mesta Plaza,3975,VIC,Australia,8,Recent
38.0,5,2208.2400000000002,2,2,2,222,6,bronze,Female,86,1980-07-07,Financial Services,High Net Worth,0,12.0,41.905060542975065,40,592 Oak Valley Center,2534,NSW,Australia,9,Recent
32.0,5,1884.6200000000001,2,2,2,222,6,bronze,Female,66,1974-02-15,Manufacturing,Mass Customer,0,7.0,48.295335497286246,50,65675 Spenser Way,3207,VIC,Australia,12,Recent
30.0,5,2747.5699999999997,2,2,2,222,6,bronze,Female,27,1980-04-10,Manufacturing,Affluent Customer,1,12.0,42.14599635959006,40,402 Clyde Gallagher Terrace,3153,VIC,Australia,6,Recent
40.0,5,2073.6499999999996,2,2,2,222,6,bronze,Female,67,1981-02-21,Manufacturing,Affluent Customer,1,5.0,41.278079838374694,40,37 Roth Place,2144,NSW,Australia,10,Recent
21.0,5,1961.7900000000002,2,2,2,222,6,bronze,Female,71,1975-07-15,Manufacturing,Affluent Customer,1,4.0,46.88531338868716,50,083 Farragut Avenue,2540,NSW,Australia,7,Recent
32.0,5,2258.68,2,2,2,222,6,bronze,Male,90,1993-09-25,Health,Affluent Customer,0,1.0,28.686445513234546,30,4092 Brentwood Trail,2147,NSW,Australia,10,Recent
20.0,5,2547.0099999999998,2,2,2,222,6,bronze,Male,51,1967-02-02,Telecommunications,Affluent Customer,1,11.0,55.33175650524671,60,5 Larry Terrace,3130,VIC,Australia,10,Recent
42.0,5,2069.64,2,2,2,222,6,bronze,Female,62,1977-11-14,Entertainment,Affluent Customer,1,5.0,44.54987871172597,40,64211 Laurel Alley,3141,VIC,Australia,10,Recent
29.0,5,2076.8900000000003,2,2,2,222,6,bronze,Male,23,1977-07-20,Retail,Mass Customer,0,14.0,44.870213831543616,40,8 Rockefeller Lane,2306,NSW,Australia,4,Recent
26.0,5,2497.8,2,2,2,222,6,bronze,Male,1,1994-11-27,Manufacturing,Mass Customer,1,7.0,27.514621314243467,30,3 Hayes Court,3109,VIC,Australia,10,Recent
38.0,5,2429.16,2,2,2,222,6,bronze,Male,98,1980-04-15,Health,High Net Worth,0,13.0,42.13230682455511,40,731 Haas Trail,2125,NSW,Australia,11,Recent
21.0,5,2428.87,2,2,2,222,6,bronze,Male,27,1996-06-14,Manufacturing,High Net Worth,0,3.0,25.967703855294957,30,3542 Arkansas Place,3380,VIC,Australia,1,Recent
38.0,5,2121.6400000000003,2,2,2,222,6,bronze,Female,14,1959-10-12,Health,Mass Customer,0,11.0,62.641968213906026,60,255 Doe Crossing Terrace,2767,NSW,Australia,8,Recent
25.0,5,2446.21,2,2,2,222,6,bronze,Male,15,1954-10-25,Property,Affluent Customer,1,13.0,67.60579361757618,70,542 Hayes Plaza,2750,NSW,Australia,9,Recent
45.0,5,2618.0,2,2,2,222,6,bronze,Female,86,1981-09-02,Financial Services,Affluent Customer,1,5.0,40.74966378602591,40,5 Florence Hill,4124,QLD,Australia,7,Recent
19.0,5,2201.58,2,2,2,222,6,bronze,Male,93,1991-06-23,Manufacturing,Mass Customer,0,7.0,30.945218794000066,30,312 Swallow Place,3021,VIC,Australia,7,Recent
19.0,5,2228.2999999999997,2,2,2,222,6,bronze,Male,71,1973-07-04,Financial Services,High Net Worth,0,18.0,48.914102480865644,50,03 Lillian Street,3071,VIC,Australia,8,Recent
27.0,5,2328.51,2,2,2,222,6,bronze,Male,52,1957-03-26,Manufacturing,High Net Worth,1,8.0,65.18822173040533,70,85 Hudson Street,2505,NSW,Australia,8,Recent
32.0,5,2606.6,2,2,2,222,6,bronze,Female,96,1978-11-30,Entertainment,High Net Worth,0,13.0,43.50673614206334,40,61976 Emmet Junction,2178,NSW,Australia,10,Recent
32.0,5,2629.2200000000003,2,2,2,222,6,bronze,Female,81,1969-05-22,Health,Mass Customer,1,5.0,53.03191461937636,50,373 Hayes Terrace,2010,NSW,Australia,9,Recent
36.0,5,2357.69,2,2,2,222,6,bronze,Male,46,1967-02-19,Retail,Affluent Customer,1,10.0,55.2852120861279,60,583 Coleman Parkway,4213,QLD,Australia,9,Recent
43.0,5,2022.2000000000003,2,2,2,222,6,bronze,Female,93,1985-02-17,Manufacturing,Mass Customer,1,12.0,37.28894932919244,40,279 Jenna Circle,2179,NSW,Australia,12,Recent
27.0,5,1891.72,2,2,2,222,6,bronze,Male,34,1954-10-08,Financial Services,Mass Customer,0,10.0,67.65233803669499,70,336 Fordem Trail,2088,NSW,Australia,12,Recent
43.0,5,1844.88,2,2,2,222,6,bronze,Male,56,1978-11-05,Manufacturing,Mass Customer,0,3.0,43.575183817238056,40,6142 Grayhawk Lane,2298,NSW,Australia,8,Recent
24.0,5,2185.51,2,2,2,222,6,bronze,Male,83,1975-12-03,Financial Services,Mass Customer,1,14.0,46.49926850070178,50,7046 Surrey Road,2287,NSW,Australia,7,Recent
24.0,5,2551.5,2,2,2,222,6,bronze,Male,13,1964-07-22,Manufacturing,Mass Customer,1,12.0,57.86432048671108,60,10878 Waywood Way,4352,QLD,Australia,7,Recent
34.0,5,2168.7999999999997,2,2,2,222,6,bronze,Male,88,1974-01-31,Manufacturing,High Net Worth,1,7.0,48.33640410239107,50,7135 Ruskin Avenue,2563,NSW,Australia,11,Recent
45.0,5,2662.75,2,2,2,222,6,bronze,Female,97,1979-06-01,Retail,Mass Customer,1,3.0,43.00569915978445,40,7447 Nevada Park,2193,NSW,Australia,8,Recent
40.0,5,2168.4,2,2,2,222,6,bronze,Male,45,1976-07-16,Property,Affluent Customer,1,9.0,45.880501517122376,50,60650 Mcbride Point,3918,VIC,Australia,7,Recent
27.0,5,2543.8900000000003,2,2,2,222,6,bronze,Female,28,1975-04-25,Manufacturing,High Net Worth,1,16.0,47.10708385625323,50,10 Kensington Avenue,2117,NSW,Australia,10,Recent
19.0,5,2554.42,2,2,2,222,6,bronze,Female,51,1975-06-15,Health,Mass Customer,1,15.0,46.96745059889682,50,33 Prentice Street,2300,NSW,Australia,9,Recent
42.0,5,2438.84,2,2,2,222,6,bronze,Male,70,1955-12-16,Manufacturing,High Net Worth,0,11.0,66.46408639566198,70,64 Muir Lane,2148,NSW,Australia,8,Recent
39.0,5,2415.0899999999997,2,2,2,222,6,bronze,Male,62,1964-07-01,Health,Mass Customer,0,11.0,57.921816533857836,60,00 Mockingbird Junction,2141,NSW,Australia,9,Recent
24.0,5,2724.75,2,2,2,222,6,bronze,Male,76,1995-06-14,Health,Affluent Customer,0,3.0,26.96977781985275,30,556 Esch Street,2090,NSW,Australia,12,Recent
38.0,5,2402.3999999999996,2,2,2,222,6,bronze,Female,88,1986-08-04,Manufacturing,Mass Customer,1,13.0,35.82964489446756,40,57 Columbus Road,4870,QLD,Australia,5,Recent
20.0,5,2289.2700000000004,2,2,2,222,6,bronze,Male,38,1986-12-20,Manufacturing,High Net Worth,1,13.0,35.45181372750315,40,67727 Westerfield Hill,4164,QLD,Australia,9,Recent
38.0,5,2632.09,2,2,2,222,6,bronze,Female,80,1994-08-20,Manufacturing,Affluent Customer,1,7.0,27.78567410793533,30,1346 Forest Dale Point,3111,VIC,Australia,10,Recent
37.0,5,2073.8100000000004,2,2,2,222,6,bronze,Female,60,1954-07-17,Argiculture,High Net Worth,1,5.0,67.87958431827504,70,8234 Riverside Park,2481,NSW,Australia,9,Recent
25.0,5,2448.48,2,2,2,222,6,bronze,Female,29,1976-11-29,Property,Mass Customer,0,22.0,45.50814616417194,50,32 Banding Center,2141,NSW,Australia,9,Recent
43.0,5,2558.04,2,2,2,222,6,bronze,Male,7,1975-07-17,Manufacturing,Affluent Customer,1,5.0,46.87983757467318,50,84 Loomis Pass,2000,NSW,Australia,12,Recent
37.0,5,2623.84,2,2,2,222,6,bronze,Male,68,1968-01-28,Financial Services,Affluent Customer,1,19.0,54.346109982730844,50,67 Aberg Hill,2519,NSW,Australia,4,Recent
24.0,5,2143.0099999999998,2,2,2,222,6,bronze,Female,77,1979-10-03,Property,Mass Customer,1,14.0,42.666198690917874,40,0 Union Plaza,2444,NSW,Australia,7,Recent
32.0,5,2127.6400000000003,2,2,2,222,6,bronze,Female,38,1978-05-06,Manufacturing,Mass Customer,0,5.0,44.07622079951695,40,618 Chinook Way,2155,NSW,Australia,10,Recent
32.0,5,2152.8799999999997,2,2,2,222,6,bronze,Male,79,1990-03-06,Retail,High Net Worth,1,18.0,32.24298671531262,30,482 Bartelt Junction,4280,QLD,Australia,7,Recent
40.0,5,3274.29,2,2,3,223,7,bronze,Female,65,1980-05-12,Manufacturing,High Net Worth,1,5.0,42.05838333536642,40,2 Green Ridge Park,2478,NSW,Australia,8,Average
34.0,5,3909.1400000000003,2,2,3,223,7,bronze,Male,20,1962-01-14,Retail,Mass Customer,1,19.0,60.3831949331405,60,85 Northland Circle,2077,NSW,Australia,10,Average
40.0,5,3473.13,2,2,3,223,7,bronze,Male,50,1991-05-17,Financial Services,Mass Customer,0,7.0,31.04652135325864,30,518 Donald Street,2170,NSW,Australia,9,Average
42.0,5,2842.9000000000005,2,2,3,223,7,bronze,Male,42,1973-11-19,Manufacturing,Mass Customer,1,14.0,48.53627131390123,50,711 Sachtjen Point,2540,NSW,Australia,8,Average
36.0,5,3458.15,2,2,3,223,7,bronze,Female,99,1958-12-19,Retail,Mass Customer,0,17.0,63.45512659498161,60,9 Merrick Plaza,3138,VIC,Australia,8,Average
29.0,5,3153.4799999999996,2,2,3,223,7,bronze,Female,7,1967-07-17,Financial Services,Affluent Customer,0,16.0,54.8800018490936,50,2 Roxbury Place,2564,NSW,Australia,8,Average
40.0,5,2862.41,2,2,3,223,7,bronze,Male,68,1967-04-22,Manufacturing,Affluent Customer,1,12.0,55.11546185169461,60,0166 Stephen Drive,2785,NSW,Australia,7,Average
41.0,5,3588.56,2,2,3,223,7,bronze,Male,75,1974-05-21,Financial Services,High Net Worth,1,18.0,48.035234331622334,50,014 Birchwood Parkway,3030,VIC,Australia,7,Average
45.0,5,3028.2,2,2,3,223,7,bronze,Male,80,1996-10-08,Manufacturing,High Net Worth,0,1.0,25.650106642484293,30,0421 Anthes Court,2870,NSW,Australia,2,Average
27.0,5,3342.02,2,2,3,223,7,bronze,Male,57,1994-10-31,Property,High Net Worth,0,5.0,27.588544803432153,30,056 Stone Corner Alley,4078,QLD,Australia,7,Average
44.0,5,3478.14,2,2,3,223,7,bronze,Female,59,1993-02-12,Health,High Net Worth,0,5.0,29.302474589806963,30,52408 Autumn Leaf Road,3030,VIC,Australia,7,Average
22.0,5,3216.13,2,2,3,223,7,bronze,Male,66,1982-06-22,Financial Services,Affluent Customer,0,9.0,39.947457032978285,40,31601 Birchwood Court,4105,QLD,Australia,8,Average
26.0,5,3906.0300000000007,2,2,3,223,7,bronze,Male,99,1973-08-14,Entertainment,Mass Customer,0,18.0,48.80184829357912,50,2 Scott Circle,2506,NSW,Australia,9,Average
42.0,5,3465.41,2,2,3,223,7,bronze,Male,67,1976-08-19,Retail,Mass Customer,0,18.0,45.78741267888477,50,9 Roth Park,4104,QLD,Australia,7,Average
23.0,5,3538.05,2,2,3,223,7,bronze,Female,96,1986-10-06,Financial Services,Mass Customer,1,13.0,35.65715675302729,40,644 Karstens Place,3040,VIC,Australia,11,Average
31.0,5,3226.46,2,2,3,223,7,bronze,Male,37,1959-12-23,Health,Affluent Customer,1,20.0,62.44483890940285,60,02377 Maywood Trail,2287,NSW,Australia,7,Average
28.0,5,2963.81,2,2,3,223,7,bronze,Female,25,1961-01-14,Financial Services,Affluent Customer,0,19.0,61.38253099069131,60,39632 Michigan Park,4165,QLD,Australia,5,Average
24.0,5,3042.4800000000005,2,2,3,223,7,bronze,Female,44,1969-03-29,Health,Mass Customer,1,12.0,53.17976159775374,50,9037 Norway Maple Junction,2087,NSW,Australia,11,Average
36.0,5,2799.49,2,2,3,223,7,bronze,Male,14,1998-10-11,Retail,High Net Worth,1,2.0,23.643220806361715,20,65620 Michigan Way,3141,VIC,Australia,10,Average
29.0,5,2839.93,2,2,3,223,7,bronze,Male,25,1990-01-19,IT,Affluent Customer,0,9.0,32.36893043763409,30,0182 Esker Center,2759,NSW,Australia,9,Average
26.0,5,3388.35,2,2,3,223,7,bronze,Female,47,1992-04-12,Financial Services,Mass Customer,1,8.0,30.140274133945443,30,81114 7th Place,4869,QLD,Australia,4,Average
35.0,5,3371.4800000000005,2,2,3,223,7,bronze,Female,79,1987-02-06,Argiculture,Mass Customer,1,21.0,35.3203941911677,40,71109 Vernon Way,3350,VIC,Australia,4,Average
35.0,5,3394.0999999999995,2,2,3,223,7,bronze,Male,72,1977-08-31,Property,High Net Worth,0,7.0,44.7552217372501,40,92 Melvin Hill,2147,NSW,Australia,9,Average
32.0,5,3681.5099999999998,2,2,3,223,7,bronze,Male,14,1978-08-07,Manufacturing,Mass Customer,0,10.0,43.82159544786702,40,12 Redwing Street,2325,NSW,Australia,4,Average
23.0,5,3426.5400000000004,2,2,3,223,7,bronze,Male,33,1975-04-15,Retail,Mass Customer,1,7.0,47.13446292632312,50,33794 Sommers Crossing,2502,NSW,Australia,6,Average
42.0,5,3382.4000000000005,2,2,3,223,7,bronze,Female,3,1971-12-26,Manufacturing,High Net Worth,1,16.0,50.436378776751255,50,22779 Graedel Road,4655,QLD,Australia,2,Average
27.0,5,2894.17,2,2,3,223,7,bronze,Female,25,1970-02-23,Health,Mass Customer,1,6.0,52.273514378440545,50,210 Esch Park,2452,NSW,Australia,8,Average
19.0,5,3802.78,2,2,3,223,7,bronze,Female,62,1994-03-19,Manufacturing,High Net Worth,1,3.0,28.20731178701156,30,1349 Namekagon Crossing,2134,NSW,Australia,12,Average
36.0,5,3159.58,2,2,3,223,7,bronze,Female,18,1971-09-20,Financial Services,Mass Customer,0,8.0,50.70195575642914,50,11 Hermina Junction,3219,VIC,Australia,3,Average
